Left Bin Edge (nm)	Right Bin Edge (nm)	Bin Center (nm)		Top of Atm Flux (erg/s/nm/cm2)		Surface Flux (erg/s/nm/cm2)
3.2125000e+02		3.2175000e+02		3.2150000e+02		6.7993399e+02		3.2730000e+02		0.0000000e+00
3.2175000e+02		3.2225000e+02		3.2200000e+02		7.7012215e+02		3.7370000e+02		0.0000000e+00
3.2225000e+02		3.2275000e+02		3.2250000e+02		7.1032007e+02		3.1800000e+02		0.0000000e+00
3.2275000e+02		3.2325000e+02		3.2300000e+02		6.4259299e+02		3.0620000e+02		0.0000000e+00
3.2325000e+02		3.2375000e+02		3.2350000e+02		6.7781308e+02		3.5260000e+02		0.0000000e+00
3.2375000e+02		3.2425000e+02		3.2400000e+02		7.4964845e+02		4.0600000e+02		0.0000000e+00
3.2425000e+02		3.2475000e+02		3.2450000e+02		8.0557753e+02		4.2240000e+02		0.0000000e+00
3.2475000e+02		3.2525000e+02		3.2500000e+02		7.9754813e+02		3.9010000e+02		0.0000000e+00
3.2525000e+02		3.2575000e+02		3.2550000e+02		9.0653559e+02		4.8150000e+02		0.0000000e+00
3.2575000e+02		3.2625000e+02		3.2600000e+02		1.0168662e+03		5.5420000e+02		0.0000000e+00
3.2625000e+02		3.2675000e+02		3.2650000e+02		1.0021694e+03		5.4370000e+02		0.0000000e+00
3.2675000e+02		3.2725000e+02		3.2700000e+02		1.0077152e+03		5.4800000e+02		0.0000000e+00
3.2725000e+02		3.2775000e+02		3.2750000e+02		9.8811276e+02		5.3050000e+02		0.0000000e+00
3.2775000e+02		3.2825000e+02		3.2800000e+02		9.5115688e+02		4.9700000e+02		0.0000000e+00
3.2825000e+02		3.2875000e+02		3.2850000e+02		9.4566660e+02		4.9260000e+02		0.0000000e+00
3.2875000e+02		3.2925000e+02		3.2900000e+02		9.9688724e+02		5.6590000e+02		0.0000000e+00
3.2925000e+02		3.2975000e+02		3.2950000e+02		1.1121975e+03		6.2980000e+02		0.0000000e+00
3.2975000e+02		3.3025000e+02		3.3000000e+02		1.1467233e+03		6.4620000e+02		0.0000000e+00
3.3025000e+02		3.3075000e+02		3.3050000e+02		1.0252020e+03		5.3900000e+02		0.0000000e+00
3.3075000e+02		3.3125000e+02		3.3100000e+02		1.0008447e+03		5.5100000e+02		0.0000000e+00
3.3125000e+02		3.3175000e+02		3.3150000e+02		9.8852703e+02		5.4740000e+02		0.0000000e+00
3.3175000e+02		3.3225000e+02		3.3200000e+02		1.0168161e+03		5.7080000e+02		0.0000000e+00
3.3225000e+02		3.3275000e+02		3.3250000e+02		9.7760168e+02		5.5970000e+02		0.0000000e+00
3.3275000e+02		3.3325000e+02		3.3300000e+02		9.7274813e+02		5.5920000e+02		0.0000000e+00
3.3325000e+02		3.3375000e+02		3.3350000e+02		9.4439969e+02		5.1960000e+02		0.0000000e+00
3.3375000e+02		3.3425000e+02		3.3400000e+02		9.5046965e+02		5.3360000e+02		0.0000000e+00
3.3425000e+02		3.3475000e+02		3.3450000e+02		1.0139332e+03		5.9510000e+02		0.0000000e+00
3.3475000e+02		3.3525000e+02		3.3500000e+02		9.8535026e+02		5.5730000e+02		0.0000000e+00
3.3525000e+02		3.3575000e+02		3.3550000e+02		1.0322033e+03		6.2880000e+02		0.0000000e+00
3.3575000e+02		3.3625000e+02		3.3600000e+02		8.4981573e+02		4.3550000e+02		0.0000000e+00
3.3625000e+02		3.3675000e+02		3.3650000e+02		8.7321935e+02		5.3390000e+02		0.0000000e+00
3.3675000e+02		3.3725000e+02		3.3700000e+02		8.0721903e+02		4.3880000e+02		0.0000000e+00
3.3725000e+02		3.3775000e+02		3.3750000e+02		8.8523198e+02		5.5090000e+02		0.0000000e+00
3.3775000e+02		3.3825000e+02		3.3800000e+02		9.1813688e+02		5.2530000e+02		0.0000000e+00
3.3825000e+02		3.3875000e+02		3.3850000e+02		9.6926570e+02		5.8360000e+02		0.0000000e+00
3.3875000e+02		3.3925000e+02		3.3900000e+02		9.9220253e+02		5.8520000e+02		0.0000000e+00
3.3925000e+02		3.3975000e+02		3.3950000e+02		9.5271306e+02		5.6430000e+02		0.0000000e+00
3.3975000e+02		3.4025000e+02		3.4000000e+02		1.0933699e+03		6.7930000e+02		0.0000000e+00
3.4025000e+02		3.4075000e+02		3.4050000e+02		1.0494482e+03		6.1710000e+02		0.0000000e+00
3.4075000e+02		3.4125000e+02		3.4100000e+02		9.7649328e+02		5.9600000e+02		0.0000000e+00
3.4125000e+02		3.4175000e+02		3.4150000e+02		9.2388359e+02		5.5360000e+02		0.0000000e+00
3.4175000e+02		3.4225000e+02		3.4200000e+02		1.0254528e+03		6.6030000e+02		0.0000000e+00
3.4225000e+02		3.4275000e+02		3.4250000e+02		1.0156241e+03		6.1960000e+02		0.0000000e+00
3.4275000e+02		3.4325000e+02		3.4300000e+02		1.0682391e+03		6.8000000e+02		0.0000000e+00
3.4325000e+02		3.4375000e+02		3.4350000e+02		1.0126489e+03		6.4770000e+02		0.0000000e+00
3.4375000e+02		3.4425000e+02		3.4400000e+02		8.5061646e+02		4.8360000e+02		0.0000000e+00
3.4425000e+02		3.4475000e+02		3.4450000e+02		7.8580854e+02		4.8890000e+02		0.0000000e+00
3.4475000e+02		3.4525000e+02		3.4500000e+02		9.5804531e+02		6.4800000e+02		0.0000000e+00
3.4525000e+02		3.4575000e+02		3.4550000e+02		9.9183001e+02		6.6610000e+02		0.0000000e+00
3.4575000e+02		3.4625000e+02		3.4600000e+02		9.1956751e+02		5.7010000e+02		0.0000000e+00
3.4625000e+02		3.4675000e+02		3.4650000e+02		9.5723936e+02		6.3840000e+02		0.0000000e+00
3.4675000e+02		3.4725000e+02		3.4700000e+02		1.0104019e+03		6.9020000e+02		0.0000000e+00
3.4725000e+02		3.4775000e+02		3.4750000e+02		9.0682218e+02		5.5690000e+02		0.0000000e+00
3.4775000e+02		3.4825000e+02		3.4800000e+02		9.3924652e+02		6.3700000e+02		0.0000000e+00
3.4825000e+02		3.4875000e+02		3.4850000e+02		9.4345691e+02		6.3150000e+02		0.0000000e+00
3.4875000e+02		3.4925000e+02		3.4900000e+02		9.3102793e+02		5.7720000e+02		0.0000000e+00
3.4925000e+02		3.4975000e+02		3.4950000e+02		9.1735592e+02		5.6550000e+02		0.0000000e+00
3.4975000e+02		3.5025000e+02		3.5000000e+02		1.0153231e+03		6.6460000e+02		0.0000000e+00
3.5025000e+02		3.5075000e+02		3.5050000e+02		1.1060287e+03		7.6870000e+02		0.0000000e+00
3.5075000e+02		3.5125000e+02		3.5100000e+02		1.0588820e+03		7.3970000e+02		0.0000000e+00
3.5125000e+02		3.5175000e+02		3.5150000e+02		9.8508890e+02		7.5490000e+02		0.0000000e+00
3.5175000e+02		3.5225000e+02		3.5200000e+02		1.0418507e+03		8.5510000e+02		0.0000000e+00
3.5225000e+02		3.5275000e+02		3.5250000e+02		9.0646619e+02		6.9350000e+02		0.0000000e+00
3.5275000e+02		3.5325000e+02		3.5300000e+02		1.0020687e+03		9.1430000e+02		0.0000000e+00
3.5325000e+02		3.5375000e+02		3.5350000e+02		1.0807325e+03		9.9700000e+02		0.0000000e+00
3.5375000e+02		3.5425000e+02		3.5400000e+02		1.1378757e+03		1.0510000e+03		0.0000000e+00
3.5425000e+02		3.5475000e+02		3.5450000e+02		1.1531469e+03		1.0820000e+03		0.0000000e+00
3.5475000e+02		3.5525000e+02		3.5500000e+02		1.1513596e+03		1.0870000e+03		0.0000000e+00
3.5525000e+02		3.5575000e+02		3.5550000e+02		1.0740799e+03		9.7770000e+02		0.0000000e+00
3.5575000e+02		3.5625000e+02		3.5600000e+02		1.0489890e+03		1.0180000e+03		0.0000000e+00
3.5625000e+02		3.5675000e+02		3.5650000e+02		9.7268686e+02		8.3760000e+02		0.0000000e+00
3.5675000e+02		3.5725000e+02		3.5700000e+02		8.3619352e+02		6.9900000e+02		0.0000000e+00
3.5725000e+02		3.5775000e+02		3.5750000e+02		8.7337798e+02		8.3200000e+02		0.0000000e+00
3.5775000e+02		3.5825000e+02		3.5800000e+02		7.9691972e+02		6.0210000e+02		0.0000000e+00
3.5825000e+02		3.5875000e+02		3.5850000e+02		7.0505061e+02		5.0980000e+02		0.0000000e+00
3.5875000e+02		3.5925000e+02		3.5900000e+02		8.4832852e+02		7.0200000e+02		0.0000000e+00
3.5925000e+02		3.5975000e+02		3.5950000e+02		1.0557008e+03		7.9920000e+02		0.0000000e+00
3.5975000e+02		3.6025000e+02		3.6000000e+02		1.1377409e+03		7.7920000e+02		0.0000000e+00
3.6025000e+02		3.6075000e+02		3.6050000e+02		9.9802427e+02		0.0000000e+00		0.0000000e+00
3.6075000e+02		3.6125000e+02		3.6100000e+02		9.0845634e+02		0.0000000e+00		0.0000000e+00
3.6125000e+02		3.6175000e+02		3.6150000e+02		9.6998028e+02		0.0000000e+00		0.0000000e+00
3.6175000e+02		3.6225000e+02		3.6200000e+02		9.0736656e+02		0.0000000e+00		0.0000000e+00
3.6225000e+02		3.6275000e+02		3.6250000e+02		1.0723728e+03		0.0000000e+00		0.0000000e+00
3.6275000e+02		3.6325000e+02		3.6300000e+02		1.0952229e+03		0.0000000e+00		0.0000000e+00
